# stm32-ai-deployer watch trace v1
# board=STM32H7 elf= model=anomaly_cnn_int8 started=2026-09-09T12:41:08
# targetHz=200 items=6
# item,0,_end,0x20002c00,u32,hex,1,0,,bssEnd
# item,1,g_ai_last_inference_us,0x20000f24,u32,dec,0.001,0,ms,inferenceUs
# item,2,g_ai_infer_count,0x20000f20,u32,dec,1,0,,inferCount
# item,3,g_ai_last_class,0x20000f1c,u8,dec,1,0,,lastClass
# item,4,g_ai_last_confidence,0x20000f1b,u8,dec,1,0,%,confidence
# item,5,uwTick,0x20002aac,u32,dec,1,0,ms,hwTick
t,0,1,2,3,4,5
15.900709,745931122,926,66388,1,99,3123945
15.905627,745931122,926,66388,1,99,3123950
15.910183,745931122,926,66389,1,99,3123954
15.915166,745931122,926,66389,1,99,3123960
15.920168,745931122,926,66389,1,99,3123965
15.925194,745931122,926,66389,1,99,3123970
15.930154,745931122,926,66389,1,99,3123974
15.935133,745931122,926,66389,1,99,3123979
15.940156,745931122,926,66389,1,99,3123984
15.945135,745931122,926,66389,1,99,3123989
15.950131,745931122,926,66389,1,99,3123994
15.955697,745931122,926,66389,1,99,3124000
15.960744,745931122,926,66390,1,99,3124005
15.965704,745931122,926,66390,1,99,3124010
15.970683,745931122,926,66390,1,99,3124015
15.975675,745931122,926,66390,1,99,3124020
15.980820,745931122,926,66390,1,99,3124025
15.985481,745931122,926,66390,1,99,3124030
15.990409,745931122,926,66390,1,99,3124034
15.995417,745931122,926,66390,1,99,3124039
16.000443,745931122,926,66390,1,99,3124045
16.005409,745931122,926,66391,1,99,3124049
16.010429,745931122,926,66391,1,99,3124054
16.015054,745931122,926,66391,1,99,3124059
16.020045,745931122,926,66391,1,99,3124064
16.025192,745931122,926,66391,1,99,3124069
16.030182,745931122,926,66391,1,99,3124074
16.035203,745931122,926,66391,1,99,3124079
16.040203,745931122,926,66391,1,99,3124084
16.045219,745931122,926,66391,1,99,3124089
16.050248,745931122,926,66392,1,99,3124094
16.055807,745931122,926,66392,1,99,3124100
16.060782,745931122,926,66392,1,99,3124105
16.065309,745931122,926,66392,1,99,3124109
16.070265,745931122,926,66392,1,99,3124114
16.075836,745931122,926,66392,1,99,3124119
16.080910,745931122,926,66392,1,99,3124124
16.085036,745931122,926,66392,1,99,3124129
16.089974,745931122,926,66392,1,99,3124133
16.095030,745931122,926,66392,1,99,3124139
16.100018,745931122,926,66393,1,99,3124144
16.105152,745931122,926,66393,1,99,3124149
16.110088,745931122,926,66393,1,99,3124154
16.114995,745931122,926,66393,1,99,3124159
16.120131,745931122,926,66393,1,99,3124164
16.125026,745931122,926,66393,1,99,3124168
16.130021,745931122,926,66393,1,99,3124173
16.134986,745931122,926,66393,1,99,3124178
16.139987,745931122,926,66393,1,99,3124183
16.144991,745931122,926,66394,1,99,3124188
16.150037,745931122,926,66394,1,99,3124193
16.155058,745931122,926,66394,1,99,3124198
16.160007,745931122,926,66394,1,99,3124203
16.165025,745931122,926,66394,1,99,3124208
16.170027,745931122,926,66394,1,99,3124213
16.175013,745931122,926,66394,1,99,3124218
16.180503,745931122,926,66394,1,99,3124224
16.185612,745931122,926,66394,1,99,3124229
16.190817,745931122,926,66394,1,99,3124234
16.195537,745931122,926,66395,1,99,3124239
16.200504,745931122,926,66395,1,99,3124244
16.205511,745931122,926,66395,1,99,3124249
16.210503,745931122,926,66395,1,99,3124254
16.215694,745931122,926,66395,1,99,3124259
16.220097,745931122,926,66395,1,99,3124263
16.225097,745931122,926,66395,1,99,3124268
16.230615,745931122,926,66395,1,99,3124274
16.235630,745931122,926,66395,1,99,3124278
16.240657,745931122,926,66396,1,99,3124284
16.245638,745931122,926,66396,1,99,3124289
16.250789,745931122,926,66396,1,99,3124294
16.255160,745931122,926,66396,1,99,3124298
16.260156,745931122,926,66396,1,99,3124303
16.265164,745931122,926,66396,1,99,3124308
16.270176,745931122,926,66396,1,99,3124313
16.275176,745931122,926,66396,1,99,3124318
16.280183,745931122,926,66396,1,99,3124323
16.285264,745931122,926,66396,1,99,3124328
16.290183,745931122,926,66397,1,99,3124333
16.295056,745931122,926,66397,1,99,3124338
16.300055,745931122,926,66397,1,99,3124343
16.305086,745931122,926,66397,1,99,3124348
16.310046,745931122,926,66397,1,99,3124353
16.315087,745931122,926,66397,1,99,3124358
16.319892,745931122,926,66397,1,99,3124362
16.324905,745931122,926,66397,1,99,3124367
16.329919,745931122,926,66397,1,99,3124372
16.334978,745931122,926,66398,1,99,3124378
16.339939,745931122,926,66398,1,99,3124383
16.344999,745931122,926,66398,1,99,3124388
16.349999,745931122,926,66398,1,99,3124393
16.355453,745931122,926,66398,1,99,3124398
16.360487,745931122,926,66398,1,99,3124403
16.365469,745931122,926,66398,1,99,3124408
16.370428,745931122,926,66398,1,99,3124413
16.375511,745931122,926,66398,1,99,3124418
16.380422,745931122,926,66398,1,99,3124423
16.385477,745931122,926,66399,1,99,3124428
16.390428,745931122,926,66399,1,99,3124433
16.395412,745931122,926,66399,1,99,3124438
16.400417,745931122,926,66399,1,99,3124443
16.405407,745931122,926,66399,1,99,3124448
16.410460,745931122,926,66399,1,99,3124453
16.415021,745931122,926,66399,1,99,3124457
16.420531,745931122,926,66399,1,99,3124463
16.425571,745931122,926,66399,1,99,3124468
16.430151,745931122,926,66400,1,99,3124472
16.435061,745931122,926,66400,1,99,3124477
16.440055,745931122,926,66400,1,99,3124482
16.445055,745931122,926,66400,1,99,3124487
16.450113,745931122,926,66400,1,99,3124492
16.455045,745931122,926,66400,1,99,3124497
16.460070,745931122,926,66400,1,99,3124502
16.465163,745931122,926,66400,1,99,3124507
16.470806,745931122,926,66400,1,99,3124513
16.475824,745931122,926,66401,1,99,3124518
16.480812,745931122,926,66401,1,99,3124523
16.485790,745931122,926,66401,1,99,3124528
16.490787,745931122,926,66401,1,99,3124533
16.495441,745931122,926,66401,1,99,3124537
16.500545,745931122,926,66401,1,99,3124542
16.505843,745931122,926,66401,1,99,3124548
16.510853,745931122,926,66401,1,99,3124553
16.515873,745931122,926,66401,1,99,3124558
16.520859,745931122,926,66401,1,99,3124563
16.526047,745931122,926,66402,1,99,3124568
16.530879,745931122,926,66402,1,99,3124573
16.535876,745931122,926,66402,1,99,3124578
16.540962,745931122,926,66402,1,99,3124583
16.545006,745931122,926,66402,1,99,3124587
16.549959,745931122,926,66402,1,99,3124592
16.554963,745931122,926,66402,1,99,3124597
16.559977,745931122,926,66402,1,99,3124601
16.565033,745931122,926,66402,1,99,3124606
16.569969,745931122,926,66403,1,99,3124612
16.575170,745931122,926,66403,1,99,3124617
16.579993,745931122,926,66403,1,99,3124622
16.584968,745931122,926,66403,1,99,3124627
16.590620,745931122,926,66403,1,99,3124632
16.595532,745931122,926,66403,1,99,3124637
16.600520,745931122,926,66403,1,99,3124642
16.605529,745931122,926,66403,1,99,3124647
16.610585,745931122,926,66403,1,99,3124652
16.615518,745931122,926,66403,1,99,3124657
16.620561,745931122,926,66404,1,99,3124662
16.625160,745931122,926,66404,1,99,3124667
16.630160,745931122,926,66404,1,99,3124672
16.635176,745931122,926,66404,1,99,3124677
16.640182,745931122,926,66404,1,99,3124681
16.645127,745931122,926,66404,1,99,3124686
16.650139,745931122,926,66404,1,99,3124691
16.655164,745931122,926,66404,1,99,3124696
16.660256,745931122,926,66404,1,99,3124701
16.665158,745931122,926,66405,1,99,3124706
16.670155,745931122,926,66405,1,99,3124711
16.675186,745931122,926,66405,1,99,3124716
16.680173,745931122,926,66405,1,99,3124721
16.685167,745931122,926,66405,1,99,3124726
16.690175,745931122,926,66405,1,99,3124731
16.695163,745931122,926,66405,1,99,3124736
16.700168,745931122,926,66405,1,99,3124741
16.705225,745931122,926,66405,1,99,3124746
16.710174,745931122,926,66405,1,99,3124751
16.715178,745931122,926,66406,1,99,3124756
16.720160,745931122,926,66406,1,99,3124761
16.725886,745931122,926,66406,1,99,3124767
16.730880,745931122,926,66406,1,99,3124772
16.735910,745931122,926,66406,1,99,3124777
16.740865,745931122,926,66406,1,99,3124782
16.745870,745931122,926,66406,1,99,3124787
16.750271,745931122,926,66406,1,99,3124791
16.755064,745931122,926,66406,1,99,3124796
16.760680,745931122,926,66407,1,99,3124802
16.765706,745931122,926,66407,1,99,3124807
16.770535,745931122,926,66407,1,99,3124811
16.775546,745931122,926,66407,1,99,3124816
16.780542,745931122,926,66407,1,99,3124821
16.785638,745931122,926,66407,1,99,3124826
16.790565,745931122,926,66407,1,99,3124831
16.795561,745931122,926,66407,1,99,3124836
16.800649,745931122,926,66407,1,99,3124841
16.805568,745931122,926,66408,1,99,3124846
16.810561,745931122,926,66408,1,99,3124851
16.815559,745931122,926,66408,1,99,3124856
16.820572,745931122,926,66408,1,99,3124861
16.825177,745931122,926,66408,1,99,3124866
16.830906,745931122,926,66408,1,99,3124872
16.835215,745931122,926,66408,1,99,3124875
16.840210,745931122,926,66408,1,99,3124881
16.845245,745931122,926,66408,1,99,3124886
16.850213,745931122,926,66408,1,99,3124890
16.855269,745931122,926,66409,1,99,3124896
16.860748,745931122,926,66409,1,99,3124901
16.865272,745931122,926,66409,1,99,3124905
16.870306,745931122,926,66409,1,99,3124911
16.875308,745931122,926,66409,1,99,3124916
16.880316,745931122,926,66409,1,99,3124920
16.885615,745931122,926,66409,1,99,3124926
16.890742,745931122,926,66409,1,99,3124931
16.895608,745931122,926,66409,1,99,3124936
16.900870,745931122,926,66410,1,99,3124941
16.905177,745931122,926,66410,1,99,3124945
16.910125,745931122,926,66410,1,99,3124950
16.915275,745931122,926,66410,1,99,3124956
16.920175,745931122,926,66410,1,99,3124960
16.924931,745931122,926,66410,1,99,3124965
16.929923,745931122,926,66410,1,99,3124970
16.934956,745931122,926,66410,1,99,3124975
16.939941,745931122,926,66410,1,99,3124980
16.945524,745931122,926,66410,1,99,3124985
16.950492,745931122,926,66411,1,99,3124990
16.955508,745931122,926,66411,1,99,3124996
16.960030,745931122,926,66411,1,99,3125000
16.965061,745931122,926,66411,1,99,3125005
16.970243,745931122,926,66411,1,99,3125010
16.974999,745931122,926,66411,1,99,3125015
16.980026,745931122,926,66411,1,99,3125020
16.985032,745931122,926,66411,1,99,3125025
16.990002,745931122,926,66411,1,99,3125030
16.995038,745931122,926,66412,1,99,3125035
17.000068,745931122,926,66412,1,99,3125040
17.005060,745931122,926,66412,1,99,3125045
17.010445,745931122,926,66412,1,99,3125050
17.015147,745931122,926,66412,1,99,3125055
17.020036,745931122,926,66412,1,99,3125060
17.025340,745931122,926,66412,1,99,3125065
17.030352,745931122,926,66412,1,99,3125070
17.035367,745931122,926,66412,1,99,3125075
17.040345,745931122,926,66412,1,99,3125080
17.045379,745931122,926,66413,1,99,3125085
17.050379,745931122,926,66413,1,99,3125090
17.055260,745931122,926,66413,1,99,3125095
17.060369,745931122,926,66413,1,99,3125100
17.065643,745931122,926,66413,1,99,3125105
17.070605,745931122,926,66413,1,99,3125110
17.075698,745931122,926,66413,1,99,3125115
17.080676,745931122,926,66413,1,99,3125120
17.085145,745931122,926,66413,1,99,3125124
17.090237,745931122,926,66414,1,99,3125130
17.095161,745931122,926,66414,1,99,3125134
17.100154,745931122,926,66414,1,99,3125139
17.105184,745931122,926,66414,1,99,3125144
17.110158,745931122,926,66414,1,99,3125149
17.115160,745931122,926,66414,1,99,3125154
17.120549,745931122,926,66414,1,99,3125160
17.125589,745931122,926,66414,1,99,3125165
17.130570,745931122,926,66414,1,99,3125169
17.135070,745931122,926,66414,1,99,3125174
17.140142,745931122,926,66415,1,99,3125179
17.145056,745931122,926,66415,1,99,3125184
17.150059,745931122,926,66415,1,99,3125189
17.155087,745931122,926,66415,1,99,3125194
17.160050,745931122,926,66415,1,99,3125199
17.165167,745931122,926,66415,1,99,3125204
17.170065,745931122,926,66415,1,99,3125209
17.175681,745931122,926,66415,1,99,3125215
17.180621,745931122,926,66415,1,99,3125219
17.185571,745931122,926,66416,1,99,3125225
17.191072,745931122,926,66416,1,99,3125230
17.195574,745931122,926,66416,1,99,3125234
17.200596,745931122,926,66416,1,99,3125240
17.205817,745931122,926,66416,1,99,3125245
17.210875,745931122,926,66416,1,99,3125250
17.215843,745931122,926,66416,1,99,3125255
17.220845,745931122,926,66416,1,99,3125260
17.225852,745931122,926,66416,1,99,3125265
17.230840,745931122,926,66417,1,99,3125270
17.235456,745931122,926,66417,1,99,3125274
17.240430,745931122,926,66417,1,99,3125279
17.245433,745931122,926,66417,1,99,3125284
17.250444,745931122,926,66417,1,99,3125289
17.255428,745931122,926,66417,1,99,3125294
17.260447,745931122,926,66417,1,99,3125299
17.265458,745931122,926,66417,1,99,3125304
17.270503,745931122,926,66417,1,99,3125309
17.275445,745931122,926,66417,1,99,3125314
17.280435,745931122,926,66418,1,99,3125319
17.285436,745931122,926,66418,1,99,3125324
17.290425,745931122,926,66418,1,99,3125329
17.295817,745931122,926,66418,1,99,3125334
17.300783,745931122,926,66418,1,99,3125339
17.305777,745931122,926,66418,1,99,3125344
17.310758,745931122,926,66418,1,99,3125349
17.315368,745931122,926,66418,1,99,3125354
17.320379,745931122,926,66418,1,99,3125359
17.325397,745931122,926,66419,1,99,3125364
17.330408,745931122,926,66419,1,99,3125369
17.335193,745931122,926,66419,1,99,3125374
17.340276,745931122,926,66419,1,99,3125379
17.345198,745931122,926,66419,1,99,3125384
17.350198,745931122,926,66419,1,99,3125389
17.355239,745931122,926,66419,1,99,3125393
17.360279,745931122,926,66419,1,99,3125398
17.365779,745931122,926,66419,1,99,3125404
17.370784,745931122,926,66419,1,99,3125409
17.375900,745931122,926,66420,1,99,3125414
17.380817,745931122,926,66420,1,99,3125419
17.385865,745931122,926,66420,1,99,3125424
17.390825,745931122,926,66420,1,99,3125429
17.395423,745931122,926,66420,1,99,3125433
17.400436,745931122,926,66420,1,99,3125439
17.405411,745931122,926,66420,1,99,3125443
17.410412,745931122,926,66420,1,99,3125448
17.415437,745931122,926,66420,1,99,3125453
17.420450,745931122,926,66420,1,99,3125458
17.425398,745931122,926,66420,1,99,3125463
17.431014,745931122,926,66421,1,99,3125469
17.435931,745931122,926,66421,1,99,3125474
17.439940,745931122,926,66421,1,99,3125478
17.444916,745931122,926,66421,1,99,3125483
17.449918,745931122,926,66421,1,99,3125488
17.454900,745931122,926,66421,1,99,3125493
17.459908,745931122,926,66421,1,99,3125498
17.465084,745931122,926,66421,1,99,3125503
17.470146,745931122,926,66421,1,99,3125508
17.475128,745931122,926,66422,1,99,3125513
17.480230,745931122,926,66422,1,99,3125518
17.485072,745931122,926,66422,1,99,3125523
17.490167,745931122,926,66422,1,99,3125528
17.495161,745931122,926,66422,1,99,3125533
17.500129,745931122,926,66422,1,99,3125538
17.505170,745931122,926,66422,1,99,3125543
17.510173,745931122,926,66422,1,99,3125548
17.515114,745931122,926,66422,1,99,3125553
17.520139,745931122,926,66422,1,99,3125558
17.525489,745931122,926,66423,1,99,3125563
17.530131,745931122,926,66423,1,99,3125568
17.535129,745931122,926,66423,1,99,3125573
17.540162,745931122,926,66423,1,99,3125578
17.545171,745931122,926,66423,1,99,3125583
17.550113,745931122,926,66423,1,99,3125587
17.555353,745931122,926,66423,1,99,3125593
17.560220,745931122,926,66423,1,99,3125597
17.565119,745931122,926,66423,1,99,3125602
17.570160,745931122,926,66424,1,99,3125607
17.575160,745931122,926,66424,1,99,3125613
17.580161,745931122,926,66424,1,99,3125617
17.585776,745931122,926,66424,1,99,3125623
17.590762,745931122,926,66424,1,99,3125628
17.595372,745931122,926,66424,1,99,3125632
17.600332,745931122,926,66424,1,99,3125637
17.605321,745931122,926,66424,1,99,3125642
17.610412,745931122,926,66424,1,99,3125648
17.615330,745931122,926,66425,1,99,3125652
17.620381,745931122,926,66425,1,99,3125658
17.625314,745931122,926,66425,1,99,3125662
17.630361,745931122,926,66425,1,99,3125667
17.635419,745931122,926,66425,1,99,3125672
17.640467,745931122,926,66425,1,99,3125677
17.645345,745931122,926,66425,1,99,3125682
17.650349,745931122,926,66425,1,99,3125687
17.655333,745931122,926,66425,1,99,3125692
17.660352,745931122,926,66425,1,99,3125697
17.665714,745931122,926,66426,1,99,3125703
17.670659,745931122,926,66426,1,99,3125707
17.675645,745931122,926,66426,1,99,3125712
17.680702,745931122,926,66426,1,99,3125718
17.685647,745931122,926,66426,1,99,3125722
17.690619,745931122,926,66426,1,99,3125728
17.694949,745931122,926,66426,1,99,3125732
17.699968,745931122,926,66426,1,99,3125737
17.705033,745931122,926,66426,1,99,3125742
17.710097,745931122,926,66427,1,99,3125747
17.715037,745931122,926,66427,1,99,3125752
17.720201,745931122,926,66427,1,99,3125757
17.725083,745931122,926,66427,1,99,3125762
17.730027,745931122,926,66427,1,99,3125767
17.735094,745931122,926,66427,1,99,3125772
17.740017,745931122,926,66427,1,99,3125776
17.745009,745931122,926,66427,1,99,3125781
17.750014,745931122,926,66427,1,99,3125786
17.755001,745931122,926,66427,1,99,3125791
17.760021,745931122,926,66428,1,99,3125796
17.765612,745931122,926,66428,1,99,3125802
17.770634,745931122,926,66428,1,99,3125807
17.775624,745931122,926,66428,1,99,3125812
17.780588,745931122,926,66428,1,99,3125817
17.785091,745931122,926,66428,1,99,3125821
17.790089,745931122,926,66428,1,99,3125826
17.795282,745931122,926,66428,1,99,3125831
17.800306,745931122,926,66428,1,99,3125836
17.805313,745931122,926,66429,1,99,3125841
17.810281,745931122,926,66429,1,99,3125846
17.815294,745931122,926,66429,1,99,3125852
17.820445,745931122,926,66429,1,99,3125857
17.825282,745931122,926,66429,1,99,3125861
17.830297,745931122,926,66429,1,99,3125866
17.835308,745931122,926,66429,1,99,3125871
17.840323,745931122,926,66429,1,99,3125876
17.845354,745931122,926,66429,1,99,3125881
17.850351,745931122,926,66429,1,99,3125886
17.855370,745931122,926,66430,1,99,3125891
17.860321,745931122,926,66430,1,99,3125896
17.865883,745931122,926,66430,1,99,3125902
17.870895,745931122,926,66430,1,99,3125907
17.876424,745931122,926,66430,1,99,3125912
17.880920,745931122,926,66430,1,99,3125917
17.885884,745931122,926,66430,1,99,3125922
17.890874,745931122,926,66430,1,99,3125927
17.895519,745931122,926,66430,1,99,3125931
17.900431,745931122,926,66431,1,99,3125936
17.905416,745931122,926,66431,1,99,3125941
17.910043,745931122,926,66431,1,99,3125946
17.914942,745931122,926,66431,1,99,3125951
17.919924,745931122,926,66431,1,99,3125956
17.924992,745931122,926,66431,1,99,3125961
17.929969,745931122,926,66431,1,99,3125966
17.934971,745931122,926,66431,1,99,3125970
17.940016,745931122,926,66431,1,99,3125976
17.945254,745931122,926,66431,1,99,3125981
17.950259,745931122,926,66432,1,99,3125986
17.955263,745931122,926,66432,1,99,3125991
17.960285,745931122,926,66432,1,99,3125996
17.965681,745931122,926,66432,1,99,3126001
17.970661,745931122,926,66432,1,99,3126006
17.975658,745931122,926,66432,1,99,3126011
17.980694,745931122,926,66432,1,99,3126016
17.985713,745931122,926,66432,1,99,3126021
17.990660,745931122,926,66432,1,99,3126026
17.995209,745931122,926,66433,1,99,3126031
18.000186,745931122,926,66433,1,99,3126036
18.005198,745931122,926,66433,1,99,3126041
18.010186,745931122,926,66433,1,99,3126045
18.015815,745931122,926,66433,1,99,3126051
18.020664,745931122,926,66433,1,99,3126056
18.025671,745931122,926,66433,1,99,3126061
18.030662,745931122,926,66433,1,99,3126066
18.035742,745931122,926,66433,1,99,3126071
18.040179,745931122,926,66434,1,99,3126075
18.045173,745931122,926,66434,1,99,3126080
18.050172,745931122,926,66434,1,99,3126085
18.055198,745931122,926,66434,1,99,3126091
18.060194,745931122,926,66434,1,99,3126095
18.065778,745931122,926,66434,1,99,3126101
18.070771,745931122,926,66434,1,99,3126106
18.075768,745931122,926,66434,1,99,3126111
18.080799,745931122,926,66434,1,99,3126116
18.085788,745931122,926,66434,1,99,3126121
18.090881,745931122,926,66435,1,99,3126126
18.095314,745931122,926,66435,1,99,3126130
18.100288,745931122,926,66435,1,99,3126135
18.105287,745931122,926,66435,1,99,3126140
18.110452,745931122,926,66435,1,99,3126145
18.115309,745931122,926,66435,1,99,3126150
18.120831,745931122,926,66435,1,99,3126156
18.125872,745931122,926,66435,1,99,3126161
18.130880,745931122,926,66435,1,99,3126166
18.135829,745931122,926,66436,1,99,3126171
18.140840,745931122,926,66436,1,99,3126176
18.145356,745931122,926,66436,1,99,3126180
18.150396,745931122,926,66436,1,99,3126185
18.155364,745931122,926,66436,1,99,3126190
18.160401,745931122,926,66436,1,99,3126195
18.165078,745931122,926,66436,1,99,3126200
18.170102,745931122,926,66436,1,99,3126205
18.175093,745931122,926,66436,1,99,3126210
18.180629,745931122,926,66436,1,99,3126215
18.185661,745931122,926,66437,1,99,3126220
18.191029,745931122,926,66437,1,99,3126225
18.195099,745931122,926,66437,1,99,3126230
18.200025,745931122,926,66437,1,99,3126234
18.205023,745931122,926,66437,1,99,3126239
18.210775,745931122,926,66437,1,99,3126245
18.215832,745931122,926,66437,1,99,3126250
18.220826,745931122,926,66437,1,99,3126255
18.225784,745931122,926,66437,1,99,3126260
18.230314,745931122,926,66438,1,99,3126265
18.235389,745931122,926,66438,1,99,3126270
18.240628,745931122,926,66438,1,99,3126275
18.245110,745931122,926,66438,1,99,3126279
18.250263,745931122,926,66438,1,99,3126284
18.255247,745931122,926,66438,1,99,3126290
18.259996,745931122,926,66438,1,99,3126294
18.265703,745931122,926,66438,1,99,3126300
18.270726,745931122,926,66438,1,99,3126305
18.275724,745931122,926,66438,1,99,3126310
18.280739,745931122,926,66439,1,99,3126315
18.285758,745931122,926,66439,1,99,3126320
18.290803,745931122,926,66439,1,99,3126325
18.295683,745931122,926,66439,1,99,3126330
18.300677,745931122,926,66439,1,99,3126335
18.305695,745931122,926,66439,1,99,3126340
18.310702,745931122,926,66439,1,99,3126345
18.315698,745931122,926,66439,1,99,3126350
18.320697,745931122,926,66439,1,99,3126355
18.325689,745931122,926,66440,1,99,3126360
18.330644,745931122,926,66440,1,99,3126364
18.335134,745931122,926,66440,1,99,3126369
18.340240,745931122,926,66440,1,99,3126374
18.345161,745931122,926,66440,1,99,3126379
18.350281,745931122,926,66440,1,99,3126384
18.355220,745931122,926,66440,1,99,3126389
18.360142,745931122,926,66440,1,99,3126394
18.364906,745931122,926,66440,1,99,3126399
18.369900,745931122,926,66440,1,99,3126403
18.374915,745931122,926,66441,1,99,3126409
18.380061,745931122,926,66441,1,99,3126414
18.385009,745931122,926,66441,1,99,3126419
18.389941,745931122,926,66441,1,99,3126424
18.395436,745931122,926,66441,1,99,3126429
18.400069,745931122,926,66441,1,99,3126434
18.405081,745931122,926,66441,1,99,3126439
18.410075,745931122,926,66441,1,99,3126443
18.415075,745931122,926,66441,1,99,3126448
18.420152,745931122,926,66442,1,99,3126454
18.425066,745931122,926,66442,1,99,3126458
18.430135,745931122,926,66442,1,99,3126464
18.435129,745931122,926,66442,1,99,3126469
18.440066,745931122,926,66442,1,99,3126473
18.445640,745931122,926,66442,1,99,3126479
18.450647,745931122,926,66442,1,99,3126484
18.455205,745931122,926,66442,1,99,3126489
18.460254,745931122,926,66442,1,99,3126493
18.465168,745931122,926,66443,1,99,3126498
18.470185,745931122,926,66443,1,99,3126503
18.475174,745931122,926,66443,1,99,3126508
18.480291,745931122,926,66443,1,99,3126513
18.485408,745931122,926,66443,1,99,3126519
18.490174,745931122,926,66443,1,99,3126523
18.495185,745931122,926,66443,1,99,3126528
18.500186,745931122,926,66443,1,99,3126533
18.505190,745931122,926,66443,1,99,3126538
18.510194,745931122,926,66443,1,99,3126543
18.515745,745931122,926,66444,1,99,3126549
18.520818,745931122,926,66444,1,99,3126554
18.525772,745931122,926,66444,1,99,3126559
18.530852,745931122,926,66444,1,99,3126564
18.535707,745931122,926,66444,1,99,3126569
18.540719,745931122,926,66444,1,99,3126574
18.545399,745931122,926,66444,1,99,3126578
18.550838,745931122,926,66444,1,99,3126584
18.555376,745931122,926,66444,1,99,3126588
18.560441,745931122,926,66445,1,99,3126593
18.565381,745931122,926,66445,1,99,3126598
18.570373,745931122,926,66445,1,99,3126603
18.575035,745931122,926,66445,1,99,3126608
18.580577,745931122,926,66445,1,99,3126613
18.585555,745931122,926,66445,1,99,3126618
18.590591,745931122,926,66445,1,99,3126623
18.595466,745931122,926,66445,1,99,3126628
18.600482,745931122,926,66445,1,99,3126633
18.605439,745931122,926,66445,1,99,3126638
18.610450,745931122,926,66446,1,99,3126643
18.615494,745931122,926,66446,1,99,3126648
18.620621,745931122,926,66446,1,99,3126653
18.625454,745931122,926,66446,1,99,3126658
18.630427,745931122,926,66446,1,99,3126663
18.635452,745931122,926,66446,1,99,3126668
18.640670,745931122,926,66446,1,99,3126673
18.645671,745931122,926,66446,1,99,3126678
18.650669,745931122,926,66446,1,99,3126683
18.655673,745931122,926,66447,1,99,3126688
18.660685,745931122,926,66447,1,99,3126693
18.665667,745931122,926,66447,1,99,3126698
18.670256,745931122,926,66447,1,99,3126703
18.675240,745931122,926,66447,1,99,3126708
18.680221,745931122,926,66447,1,99,3126713
18.685216,745931122,926,66447,1,99,3126717
18.690281,745931122,926,66447,1,99,3126723
18.695199,745931122,926,66447,1,99,3126727
18.699991,745931122,926,66447,1,99,3126732
18.705083,745931122,926,66448,1,99,3126737
18.710035,745931122,926,66448,1,99,3126742
18.715010,745931122,926,66448,1,99,3126747
18.720097,745931122,926,66448,1,99,3126752
18.725019,745931122,926,66448,1,99,3126757
18.730417,745931122,926,66448,1,99,3126763
18.735187,745931122,926,66448,1,99,3126767
18.740167,745931122,926,66448,1,99,3126772
18.745163,745931122,926,66448,1,99,3126777
18.750163,745931122,926,66449,1,99,3126782
18.755205,745931122,926,66449,1,99,3126787
18.760160,745931122,926,66449,1,99,3126792
18.765214,745931122,926,66449,1,99,3126797
18.770162,745931122,926,66449,1,99,3126802
18.775841,745931122,926,66449,1,99,3126808
18.780847,745931122,926,66449,1,99,3126813
18.785930,745931122,926,66449,1,99,3126818
18.790852,745931122,926,66449,1,99,3126823
18.795876,745931122,926,66450,1,99,3126828
18.800881,745931122,926,66450,1,99,3126833
18.805872,745931122,926,66450,1,99,3126838
18.810888,745931122,926,66450,1,99,3126843
18.815909,745931122,926,66450,1,99,3126848
18.820388,745931122,926,66450,1,99,3126852
18.825354,745931122,926,66450,1,99,3126857
18.830372,745931122,926,66450,1,99,3126862
18.835358,745931122,926,66450,1,99,3126867
18.840355,745931122,926,66450,1,99,3126872
18.845922,745931122,926,66451,1,99,3126878
18.850928,745931122,926,66451,1,99,3126883
18.855458,745931122,926,66451,1,99,3126887
18.860624,745931122,926,66451,1,99,3126892
18.864994,745931122,926,66451,1,99,3126897
18.870019,745931122,926,66451,1,99,3126901
18.875306,745931122,926,66451,1,99,3126907
18.880311,745931122,926,66451,1,99,3126912
18.885830,745931122,926,66451,1,99,3126917
18.890877,745931122,926,66452,1,99,3126922
18.895862,745931122,926,66452,1,99,3126927
18.900814,745931122,926,66452,1,99,3126932
18.905817,745931122,926,66452,1,99,3126937
18.910854,745931122,926,66452,1,99,3126942
18.915853,745931122,926,66452,1,99,3126947
18.920836,745931122,926,66452,1,99,3126952
18.925893,745931122,926,66452,1,99,3126957
18.930825,745931122,926,66452,1,99,3126962
18.935365,745931122,926,66452,1,99,3126967
18.940417,745931122,926,66453,1,99,3126972
18.945881,745931122,926,66453,1,99,3126977
18.950973,745931122,926,66453,1,99,3126982
18.955890,745931122,926,66453,1,99,3126987
18.960940,745931122,926,66453,1,99,3126992
18.965881,745931122,926,66453,1,99,3126997
18.970408,745931122,926,66453,1,99,3127001
18.974933,745931122,926,66453,1,99,3127006
18.979954,745931122,926,66453,1,99,3127011
18.985088,745931122,926,66454,1,99,3127016
18.989920,745931122,926,66454,1,99,3127021
18.994920,745931122,926,66454,1,99,3127026
19.000065,745931122,926,66454,1,99,3127031
19.005685,745931122,926,66454,1,99,3127037
